,Reader,RFID,Time,Date,Timestamp,num,Day,Adjust,Adjust_num,Good_num
475,R30,2.50E+25,5:40:46,1:01:00,00-01-01 5:40,946705246,9,17-11-25 16:56,1511628960,2458334206
476,R30,2.50E+25,5:40:47,1:01:00,00-01-01 5:40,946705247,9,17-11-25 16:56,1511628960,2458334207
477,R30,2.50E+25,5:40:47,1:01:00,00-01-01 5:40,946705247,9,17-11-25 16:56,1511628960,2458334207
478,R30,2.50E+25,6:35:08,1:01:00,00-01-01 6:35,946708508,9,17-11-25 16:56,1511628960,2458337468
479,R30,2.50E+25,6:35:08,1:01:00,00-01-01 6:35,946708508,9,17-11-25 16:56,1511628960,2458337468
480,R30,2.50E+25,6:35:09,1:01:00,00-01-01 6:35,946708509,9,17-11-25 16:56,1511628960,2458337469
481,R30,2.50E+25,6:35:15,1:01:00,00-01-01 6:35,946708515,9,17-11-25 16:56,1511628960,2458337475
482,R30,2.50E+25,6:35:15,1:01:00,00-01-01 6:35,946708515,9,17-11-25 16:56,1511628960,2458337475
483,R30,2.50E+25,8:02:17,1:01:00,00-01-01 8:02,946713737,9,17-11-25 16:56,1511628960,2458342697
484,R30,2.50E+25,8:02:26,1:01:00,00-01-01 8:02,946713746,9,17-11-25 16:56,1511628960,2458342706
485,R30,2.50E+25,8:02:27,1:01:00,00-01-01 8:02,946713747,9,17-11-25 16:56,1511628960,2458342707
486,R30,2.50E+25,8:02:27,1:01:00,00-01-01 8:02,946713747,9,17-11-25 16:56,1511628960,2458342707
487,R30,2.50E+25,11:51:46,1:01:00,00-01-01 11:51,946727506,9,17-11-25 16:56,1511628960,2458356466
488,R30,2.50E+25,11:51:47,1:01:00,00-01-01 11:51,946727507,9,17-11-25 16:56,1511628960,2458356467
489,R30,2.48E+25,15:55:41,1:01:00,00-01-01 15:55,946742141,9,17-11-25 16:56,1511628960,2458371101
490,R30,2.48E+25,15:55:42,1:01:00,00-01-01 15:55,946742142,9,17-11-25 16:56,1511628960,2458371102
491,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
492,R30,2.48E+25,0:01:57,1:01:00,00-01-01 0:01,946684917,10,17-11-26 16:57,1511715420,2458400337
493,R30,2.48E+25,0:01:57,1:01:00,00-01-01 0:01,946684917,10,17-11-26 16:57,1511715420,2458400337
494,R30,2.48E+25,0:01:58,1:01:00,00-01-01 0:01,946684918,10,17-11-26 16:57,1511715420,2458400338
495,R30,2.48E+25,0:01:58,1:01:00,00-01-01 0:01,946684918,10,17-11-26 16:57,1511715420,2458400338
496,R30,2.48E+25,0:02:44,1:01:00,00-01-01 0:02,946684964,10,17-11-26 16:57,1511715420,2458400384
497,R30,2.48E+25,0:02:44,1:01:00,00-01-01 0:02,946684964,10,17-11-26 16:57,1511715420,2458400384
498,R30,2.48E+25,0:02:44,1:01:00,00-01-01 0:02,946684964,10,17-11-26 16:57,1511715420,2458400384
499,R30,2.50E+25,4:54:17,1:01:00,00-01-01 4:54,946702457,10,17-11-26 16:57,1511715420,2458417877
500,R30,2.50E+25,5:26:09,1:01:00,00-01-01 5:26,946704369,10,17-11-26 16:57,1511715420,2458419789
501,R30,2.50E+25,5:26:10,1:01:00,00-01-01 5:26,946704370,10,17-11-26 16:57,1511715420,2458419790
502,R30,2.50E+25,7:23:02,1:01:00,00-01-01 7:23,946711382,10,17-11-26 16:57,1511715420,2458426802
503,R30,2.50E+25,7:23:14,1:01:00,00-01-01 7:23,946711394,10,17-11-26 16:57,1511715420,2458426814
504,R30,2.50E+25,7:23:15,1:01:00,00-01-01 7:23,946711395,10,17-11-26 16:57,1511715420,2458426815
505,R30,2.50E+25,8:20:23,1:01:00,00-01-01 8:20,946714823,10,17-11-26 16:57,1511715420,2458430243
506,R30,2.50E+25,8:20:29,1:01:00,00-01-01 8:20,946714829,10,17-11-26 16:57,1511715420,2458430249
507,R30,2.50E+25,10:47:50,1:01:00,00-01-01 10:47,946723670,10,17-11-26 16:57,1511715420,2458439090
508,R30,2.50E+25,10:47:56,1:01:00,00-01-01 10:47,946723676,10,17-11-26 16:57,1511715420,2458439096
509,R30,2.50E+25,10:47:56,1:01:00,00-01-01 10:47,946723676,10,17-11-26 16:57,1511715420,2458439096
510,R30,2.48E+25,16:00:57,1:01:00,00-01-01 16:00,946742457,10,17-11-26 16:57,1511715420,2458457877
511,R30,2.48E+25,16:00:57,1:01:00,00-01-01 16:00,946742457,10,17-11-26 16:57,1511715420,2458457877
512,R30,2.48E+25,16:00:58,1:01:00,00-01-01 16:00,946742458,10,17-11-26 16:57,1511715420,2458457878
513,R30,2.48E+25,16:00:58,1:01:00,00-01-01 16:00,946742458,10,17-11-26 16:57,1511715420,2458457878
514,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
515,R30,2.48E+25,0:02:03,1:01:00,00-01-01 0:02,946684923,11,17-11-27 16:51,1511801460,2458486383
516,R30,2.48E+25,0:02:04,1:01:00,00-01-01 0:02,946684924,11,17-11-27 16:51,1511801460,2458486384
517,R30,2.48E+25,0:02:04,1:01:00,00-01-01 0:02,946684924,11,17-11-27 16:51,1511801460,2458486384
518,R30,2.48E+25,0:02:05,1:01:00,00-01-01 0:02,946684925,11,17-11-27 16:51,1511801460,2458486385
519,R30,2.48E+25,0:03:20,1:01:00,00-01-01 0:03,946685000,11,17-11-27 16:51,1511801460,2458486460
520,R30,2.48E+25,0:03:20,1:01:00,00-01-01 0:03,946685000,11,17-11-27 16:51,1511801460,2458486460
521,R30,2.50E+25,5:59:36,1:01:00,00-01-01 5:59,946706376,11,17-11-27 16:51,1511801460,2458507836
522,R30,2.50E+25,5:59:43,1:01:00,00-01-01 5:59,946706383,11,17-11-27 16:51,1511801460,2458507843
523,R30,2.50E+25,6:00:16,1:01:00,00-01-01 6:00,946706416,11,17-11-27 16:51,1511801460,2458507876
524,R30,2.50E+25,6:00:16,1:01:00,00-01-01 6:00,946706416,11,17-11-27 16:51,1511801460,2458507876
525,R30,2.50E+25,6:00:32,1:01:00,00-01-01 6:00,946706432,11,17-11-27 16:51,1511801460,2458507892
526,R30,2.50E+25,7:20:17,1:01:00,00-01-01 7:20,946711217,11,17-11-27 16:51,1511801460,2458512677
527,R30,2.50E+25,7:20:30,1:01:00,00-01-01 7:20,946711230,11,17-11-27 16:51,1511801460,2458512690
528,R30,2.50E+25,8:52:04,1:01:00,00-01-01 8:52,946716724,11,17-11-27 16:51,1511801460,2458518184
529,R30,2.50E+25,8:52:07,1:01:00,00-01-01 8:52,946716727,11,17-11-27 16:51,1511801460,2458518187
530,R30,2.50E+25,8:52:08,1:01:00,00-01-01 8:52,946716728,11,17-11-27 16:51,1511801460,2458518188
531,R30,2.50E+25,9:32:17,1:01:00,00-01-01 9:32,946719137,11,17-11-27 16:51,1511801460,2458520597
532,R30,2.50E+25,9:32:18,1:01:00,00-01-01 9:32,946719138,11,17-11-27 16:51,1511801460,2458520598
533,R30,2.50E+25,9:32:19,1:01:00,00-01-01 9:32,946719139,11,17-11-27 16:51,1511801460,2458520599
534,R30,2.50E+25,9:32:28,1:01:00,00-01-01 9:32,946719148,11,17-11-27 16:51,1511801460,2458520608
535,R30,2.50E+25,10:46:08,1:01:00,00-01-01 10:46,946723568,11,17-11-27 16:51,1511801460,2458525028
536,R30,2.50E+25,10:46:13,1:01:00,00-01-01 10:46,946723573,11,17-11-27 16:51,1511801460,2458525033
537,R30,2.50E+25,11:02:58,1:01:00,00-01-01 11:02,946724578,11,17-11-27 16:51,1511801460,2458526038
538,R30,2.50E+25,11:03:02,1:01:00,00-01-01 11:03,946724582,11,17-11-27 16:51,1511801460,2458526042
539,R30,2.50E+25,11:05:52,1:01:00,00-01-01 11:05,946724752,11,17-11-27 16:51,1511801460,2458526212
540,R30,2.50E+25,11:05:54,1:01:00,00-01-01 11:05,946724754,11,17-11-27 16:51,1511801460,2458526214
541,R30,2.48E+25,16:57:47,1:01:00,00-01-01 16:57,946745867,11,17-11-27 16:51,1511801460,2458547327
542,R30,2.48E+25,16:57:47,1:01:00,00-01-01 16:57,946745867,11,17-11-27 16:51,1511801460,2458547327
543,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
544,R30,2.48E+25,0:00:45,1:01:00,00-01-01 0:00,946684845,12,17-11-28 16:45,1511887500,2458572345
545,R30,2.48E+25,0:00:46,1:01:00,00-01-01 0:00,946684846,12,17-11-28 16:45,1511887500,2458572346
546,R30,2.50E+25,7:03:05,1:01:00,00-01-01 7:03,946710185,12,17-11-28 16:45,1511887500,2458597685
547,R30,2.50E+25,7:05:23,1:01:00,00-01-01 7:05,946710323,12,17-11-28 16:45,1511887500,2458597823
548,R30,2.50E+25,7:05:23,1:01:00,00-01-01 7:05,946710323,12,17-11-28 16:45,1511887500,2458597823
549,R30,2.50E+25,7:05:23,1:01:00,00-01-01 7:05,946710323,12,17-11-28 16:45,1511887500,2458597823
550,R30,2.50E+25,7:05:35,1:01:00,00-01-01 7:05,946710335,12,17-11-28 16:45,1511887500,2458597835
551,R30,2.50E+25,7:49:58,1:01:00,00-01-01 7:49,946712998,12,17-11-28 16:45,1511887500,2458600498
552,R30,2.50E+25,7:49:58,1:01:00,00-01-01 7:49,946712998,12,17-11-28 16:45,1511887500,2458600498
553,R30,2.50E+25,11:21:34,1:01:00,00-01-01 11:21,946725694,12,17-11-28 16:45,1511887500,2458613194
554,R30,2.50E+25,11:21:39,1:01:00,00-01-01 11:21,946725699,12,17-11-28 16:45,1511887500,2458613199
555,R30,2.50E+25,11:49:55,1:01:00,00-01-01 11:49,946727395,12,17-11-28 16:45,1511887500,2458614895
556,R30,2.48E+25,15:53:10,1:01:00,00-01-01 15:53,946741990,12,17-11-28 16:45,1511887500,2458629490
557,R30,2.48E+25,15:53:10,1:01:00,00-01-01 15:53,946741990,12,17-11-28 16:45,1511887500,2458629490
558,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
559,R30,2.48E+25,0:02:07,1:01:00,00-01-01 0:02,946684927,13,17-11-29 16:45,1511973900,2458658827
560,R30,2.48E+25,0:02:07,1:01:00,00-01-01 0:02,946684927,13,17-11-29 16:45,1511973900,2458658827
561,R30,2.48E+25,0:02:08,1:01:00,00-01-01 0:02,946684928,13,17-11-29 16:45,1511973900,2458658828
562,R30,2.48E+25,0:02:11,1:01:00,00-01-01 0:02,946684931,13,17-11-29 16:45,1511973900,2458658831
563,R30,2.48E+25,0:02:12,1:01:00,00-01-01 0:02,946684932,13,17-11-29 16:45,1511973900,2458658832
564,R30,2.50E+25,7:54:06,1:01:00,00-01-01 7:54,946713246,13,17-11-29 16:45,1511973900,2458687146
565,R30,2.50E+25,7:54:31,1:01:00,00-01-01 7:54,946713271,13,17-11-29 16:45,1511973900,2458687171
566,R30,2.50E+25,8:00:21,1:01:00,00-01-01 8:00,946713621,13,17-11-29 16:45,1511973900,2458687521
567,R30,2.50E+25,8:00:21,1:01:00,00-01-01 8:00,946713621,13,17-11-29 16:45,1511973900,2458687521
568,R30,2.50E+25,8:00:34,1:01:00,00-01-01 8:00,946713634,13,17-11-29 16:45,1511973900,2458687534
569,R30,2.50E+25,8:05:14,1:01:00,00-01-01 8:05,946713914,13,17-11-29 16:45,1511973900,2458687814
570,R30,2.50E+25,8:24:17,1:01:00,00-01-01 8:24,946715057,13,17-11-29 16:45,1511973900,2458688957
571,R30,2.50E+25,8:24:18,1:01:00,00-01-01 8:24,946715058,13,17-11-29 16:45,1511973900,2458688958
572,R30,2.50E+25,8:24:20,1:01:00,00-01-01 8:24,946715060,13,17-11-29 16:45,1511973900,2458688960
573,R30,2.50E+25,8:46:42,1:01:00,00-01-01 8:46,946716402,13,17-11-29 16:45,1511973900,2458690302
574,R30,2.50E+25,8:46:48,1:01:00,00-01-01 8:46,946716408,13,17-11-29 16:45,1511973900,2458690308
575,R30,2.50E+25,8:59:18,1:01:00,00-01-01 8:59,946717158,13,17-11-29 16:45,1511973900,2458691058
576,R30,2.50E+25,8:59:19,1:01:00,00-01-01 8:59,946717159,13,17-11-29 16:45,1511973900,2458691059
577,R30,2.50E+25,8:59:19,1:01:00,00-01-01 8:59,946717159,13,17-11-29 16:45,1511973900,2458691059
578,R30,2.50E+25,8:59:32,1:01:00,00-01-01 8:59,946717172,13,17-11-29 16:45,1511973900,2458691072
579,R30,2.50E+25,8:59:37,1:01:00,00-01-01 8:59,946717177,13,17-11-29 16:45,1511973900,2458691077
580,R30,2.50E+25,8:59:37,1:01:00,00-01-01 8:59,946717177,13,17-11-29 16:45,1511973900,2458691077
581,R30,2.50E+25,8:59:38,1:01:00,00-01-01 8:59,946717178,13,17-11-29 16:45,1511973900,2458691078
582,R30,2.50E+25,8:59:52,1:01:00,00-01-01 8:59,946717192,13,17-11-29 16:45,1511973900,2458691092
583,R30,2.50E+25,11:11:04,1:01:00,00-01-01 11:11,946725064,13,17-11-29 16:45,1511973900,2458698964
584,R30,2.50E+25,11:11:12,1:01:00,00-01-01 11:11,946725072,13,17-11-29 16:45,1511973900,2458698972
585,R30,2.50E+25,12:24:42,1:01:00,00-01-01 12:24,946729482,13,17-11-29 16:45,1511973900,2458703382
586,R30,2.50E+25,12:24:42,1:01:00,00-01-01 12:24,946729482,13,17-11-29 16:45,1511973900,2458703382
587,R30,2.50E+25,12:24:50,1:01:00,00-01-01 12:24,946729490,13,17-11-29 16:45,1511973900,2458703390
588,R30,2.48E+25,15:59:57,1:01:00,00-01-01 15:59,946742397,13,17-11-29 16:45,1511973900,2458716297
589,R30,2.48E+25,15:59:58,1:01:00,00-01-01 15:59,946742398,13,17-11-29 16:45,1511973900,2458716298
590,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
591,R30,2.48E+25,0:02:00,1:01:00,00-01-01 0:02,946684920,14,17-11-30 16:07,1512058020,2458742940
592,R30,2.48E+25,0:02:00,1:01:00,00-01-01 0:02,946684920,14,17-11-30 16:07,1512058020,2458742940
593,R30,2.50E+25,9:50:24,1:01:00,00-01-01 9:50,946720224,14,17-11-30 16:07,1512058020,2458778244
594,R30,2.50E+25,9:50:42,1:01:00,00-01-01 9:50,946720242,14,17-11-30 16:07,1512058020,2458778262
595,R30,2.50E+25,9:50:47,1:01:00,00-01-01 9:50,946720247,14,17-11-30 16:07,1512058020,2458778267
596,R30,2.50E+25,9:50:47,1:01:00,00-01-01 9:50,946720247,14,17-11-30 16:07,1512058020,2458778267
597,R30,2.50E+25,9:50:50,1:01:00,00-01-01 9:50,946720250,14,17-11-30 16:07,1512058020,2458778270
598,R30,2.50E+25,9:50:51,1:01:00,00-01-01 9:50,946720251,14,17-11-30 16:07,1512058020,2458778271
599,R30,2.50E+25,9:50:52,1:01:00,00-01-01 9:50,946720252,14,17-11-30 16:07,1512058020,2458778272
600,R30,2.50E+25,9:50:53,1:01:00,00-01-01 9:50,946720253,14,17-11-30 16:07,1512058020,2458778273
601,R30,2.50E+25,9:50:54,1:01:00,00-01-01 9:50,946720254,14,17-11-30 16:07,1512058020,2458778274
602,R30,2.50E+25,9:51:11,1:01:00,00-01-01 9:51,946720271,14,17-11-30 16:07,1512058020,2458778291
603,R30,2.50E+25,9:51:25,1:01:00,00-01-01 9:51,946720285,14,17-11-30 16:07,1512058020,2458778305
604,R30,2.50E+25,9:51:26,1:01:00,00-01-01 9:51,946720286,14,17-11-30 16:07,1512058020,2458778306
605,R30,2.50E+25,9:51:26,1:01:00,00-01-01 9:51,946720286,14,17-11-30 16:07,1512058020,2458778306
606,R30,2.50E+25,9:51:28,1:01:00,00-01-01 9:51,946720288,14,17-11-30 16:07,1512058020,2458778308
607,R30,2.50E+25,9:51:51,1:01:00,00-01-01 9:51,946720311,14,17-11-30 16:07,1512058020,2458778331
608,R30,2.50E+25,9:52:06,1:01:00,00-01-01 9:52,946720326,14,17-11-30 16:07,1512058020,2458778346
609,R30,2.50E+25,9:52:07,1:01:00,00-01-01 9:52,946720327,14,17-11-30 16:07,1512058020,2458778347
610,R30,2.50E+25,9:52:07,1:01:00,00-01-01 9:52,946720327,14,17-11-30 16:07,1512058020,2458778347
611,R30,2.50E+25,9:52:37,1:01:00,00-01-01 9:52,946720357,14,17-11-30 16:07,1512058020,2458778377
612,R30,2.50E+25,9:52:58,1:01:00,00-01-01 9:52,946720378,14,17-11-30 16:07,1512058020,2458778398
613,R30,2.50E+25,9:53:06,1:01:00,00-01-01 9:53,946720386,14,17-11-30 16:07,1512058020,2458778406
614,R30,2.50E+25,9:53:08,1:01:00,00-01-01 9:53,946720388,14,17-11-30 16:07,1512058020,2458778408
615,R30,2.50E+25,9:53:26,1:01:00,00-01-01 9:53,946720406,14,17-11-30 16:07,1512058020,2458778426
616,R30,2.50E+25,9:53:31,1:01:00,00-01-01 9:53,946720411,14,17-11-30 16:07,1512058020,2458778431
617,R30,2.50E+25,9:53:31,1:01:00,00-01-01 9:53,946720411,14,17-11-30 16:07,1512058020,2458778431
618,R30,2.50E+25,9:53:33,1:01:00,00-01-01 9:53,946720413,14,17-11-30 16:07,1512058020,2458778433
619,R30,2.50E+25,9:53:50,1:01:00,00-01-01 9:53,946720430,14,17-11-30 16:07,1512058020,2458778450
620,R30,2.50E+25,9:54:11,1:01:00,00-01-01 9:54,946720451,14,17-11-30 16:07,1512058020,2458778471
621,R30,2.50E+25,9:56:09,1:01:00,00-01-01 9:56,946720569,14,17-11-30 16:07,1512058020,2458778589
622,R30,2.50E+25,9:56:10,1:01:00,00-01-01 9:56,946720570,14,17-11-30 16:07,1512058020,2458778590
623,R30,2.50E+25,9:56:24,1:01:00,00-01-01 9:56,946720584,14,17-11-30 16:07,1512058020,2458778604
624,R30,2.50E+25,9:56:31,1:01:00,00-01-01 9:56,946720591,14,17-11-30 16:07,1512058020,2458778611
625,R30,2.50E+25,9:56:31,1:01:00,00-01-01 9:56,946720591,14,17-11-30 16:07,1512058020,2458778611
626,R30,2.50E+25,9:56:33,1:01:00,00-01-01 9:56,946720593,14,17-11-30 16:07,1512058020,2458778613
627,R30,2.50E+25,9:56:33,1:01:00,00-01-01 9:56,946720593,14,17-11-30 16:07,1512058020,2458778613
628,R30,2.50E+25,9:56:33,1:01:00,00-01-01 9:56,946720593,14,17-11-30 16:07,1512058020,2458778613
629,R30,2.50E+25,9:56:52,1:01:00,00-01-01 9:56,946720612,14,17-11-30 16:07,1512058020,2458778632
630,R30,2.50E+25,9:57:08,1:01:00,00-01-01 9:57,946720628,14,17-11-30 16:07,1512058020,2458778648
631,R30,2.50E+25,9:57:27,1:01:00,00-01-01 9:57,946720647,14,17-11-30 16:07,1512058020,2458778667
632,R30,2.50E+25,9:57:34,1:01:00,00-01-01 9:57,946720654,14,17-11-30 16:07,1512058020,2458778674
633,R30,2.50E+25,9:57:34,1:01:00,00-01-01 9:57,946720654,14,17-11-30 16:07,1512058020,2458778674
634,R30,2.50E+25,9:57:42,1:01:00,00-01-01 9:57,946720662,14,17-11-30 16:07,1512058020,2458778682
635,R30,2.50E+25,9:59:45,1:01:00,00-01-01 9:59,946720785,14,17-11-30 16:07,1512058020,2458778805
636,R30,2.50E+25,9:59:46,1:01:00,00-01-01 9:59,946720786,14,17-11-30 16:07,1512058020,2458778806
637,R30,2.50E+25,10:00:07,1:01:00,00-01-01 10:00,946720807,14,17-11-30 16:07,1512058020,2458778827
638,R30,2.50E+25,10:00:49,1:01:00,00-01-01 10:00,946720849,14,17-11-30 16:07,1512058020,2458778869
639,R30,2.50E+25,10:01:08,1:01:00,00-01-01 10:01,946720868,14,17-11-30 16:07,1512058020,2458778888
640,R30,2.50E+25,10:37:51,1:01:00,00-01-01 10:37,946723071,14,17-11-30 16:07,1512058020,2458781091
641,R30,2.50E+25,10:51:24,1:01:00,00-01-01 10:51,946723884,14,17-11-30 16:07,1512058020,2458781904
642,R30,2.50E+25,10:51:31,1:01:00,00-01-01 10:51,946723891,14,17-11-30 16:07,1512058020,2458781911
643,R30,2.50E+25,10:54:04,1:01:00,00-01-01 10:54,946724044,14,17-11-30 16:07,1512058020,2458782064
644,R30,2.50E+25,10:54:05,1:01:00,00-01-01 10:54,946724045,14,17-11-30 16:07,1512058020,2458782065
645,R30,2.50E+25,10:54:14,1:01:00,00-01-01 10:54,946724054,14,17-11-30 16:07,1512058020,2458782074
646,R30,2.50E+25,11:00:48,1:01:00,00-01-01 11:00,946724448,14,17-11-30 16:07,1512058020,2458782468
647,R30,2.50E+25,11:00:48,1:01:00,00-01-01 11:00,946724448,14,17-11-30 16:07,1512058020,2458782468
648,R30,2.50E+25,11:00:49,1:01:00,00-01-01 11:00,946724449,14,17-11-30 16:07,1512058020,2458782469
649,R30,2.48E+25,16:01:55,1:01:00,00-01-01 16:01,946742515,14,17-11-30 16:07,1512058020,2458800535
650,R30,2.48E+25,16:01:55,1:01:00,00-01-01 16:01,946742515,14,17-11-30 16:07,1512058020,2458800535
